1.0000,1.0000,1.0000,-42.6683
1.0000,1.0000,9.0000,-56.4857
1.0000,1.0000,17.0000,-57.9410
1.0000,1.0000,25.0000,-58.7589
1.0000,1.0000,33.0000,-62.4001
1.0000,1.0000,41.0000,-63.7214
1.0000,1.0000,49.0000,-61.5357
1.0000,1.0000,57.0000,-62.1272
1.0000,1.0000,65.0000,-62.6614
1.0000,1.0000,73.0000,-66.7290
1.0000,1.0000,81.0000,-62.9281
1.0000,1.0000,89.0000,-63.2885
1.0000,1.0000,97.0000,-62.8192
1.0000,9.0000,1.0000,-25.2557
1.0000,9.0000,9.0000,-107.9291
1.0000,9.0000,17.0000,-94.4333
1.0000,9.0000,25.0000,-119.7949
1.0000,9.0000,33.0000,-123.6137
1.0000,9.0000,41.0000,-120.7214
1.0000,9.0000,49.0000,-134.9924
1.0000,9.0000,57.0000,-121.0617
1.0000,9.0000,65.0000,-118.6237
1.0000,9.0000,73.0000,-134.8007
1.0000,9.0000,81.0000,-132.4507
1.0000,9.0000,89.0000,-122.8141
1.0000,9.0000,97.0000,-141.6937
1.0000,17.0000,1.0000,-66.3043
1.0000,17.0000,9.0000,-104.1375
1.0000,17.0000,17.0000,-114.8162
1.0000,17.0000,25.0000,-116.4224
1.0000,17.0000,33.0000,-119.7659
1.0000,17.0000,41.0000,-119.3204
1.0000,17.0000,49.0000,-118.2299
1.0000,17.0000,57.0000,-126.1261
1.0000,17.0000,65.0000,-126.9756
1.0000,17.0000,73.0000,-124.0714
1.0000,17.0000,81.0000,-128.6868
1.0000,17.0000,89.0000,-122.7442
1.0000,17.0000,97.0000,-120.3529
1.0000,25.0000,1.0000,-82.4025
1.0000,25.0000,9.0000,-105.2145
1.0000,25.0000,17.0000,-116.4382
1.0000,25.0000,25.0000,-118.1704
1.0000,25.0000,33.0000,-120.6863
1.0000,25.0000,41.0000,-118.7156
1.0000,25.0000,49.0000,-120.7377
1.0000,25.0000,57.0000,-119.5531
1.0000,25.0000,65.0000,-121.3803
1.0000,25.0000,73.0000,-122.9198
1.0000,25.0000,81.0000,-120.5167
1.0000,25.0000,89.0000,-122.3454
1.0000,25.0000,97.0000,-121.6324
1.0000,33.0000,1.0000,-86.5148
1.0000,33.0000,9.0000,-101.9730
1.0000,33.0000,17.0000,-110.4231
1.0000,33.0000,25.0000,-111.8203
1.0000,33.0000,33.0000,-116.5739
1.0000,33.0000,41.0000,-115.7105
1.0000,33.0000,49.0000,-115.3560
1.0000,33.0000,57.0000,-116.5913
1.0000,33.0000,65.0000,-115.5093
1.0000,33.0000,73.0000,-116.6241
1.0000,33.0000,81.0000,-115.2938
1.0000,33.0000,89.0000,-117.0727
1.0000,33.0000,97.0000,-117.1389
1.0000,41.0000,1.0000,-88.3927
1.0000,41.0000,9.0000,-98.3644
1.0000,41.0000,17.0000,-102.4809
1.0000,41.0000,25.0000,-107.6956
1.0000,41.0000,33.0000,-110.3657
1.0000,41.0000,41.0000,-110.8350
1.0000,41.0000,49.0000,-110.8449
1.0000,41.0000,57.0000,-113.9836
1.0000,41.0000,65.0000,-111.6868
1.0000,41.0000,73.0000,-111.0159
1.0000,41.0000,81.0000,-114.9901
1.0000,41.0000,89.0000,-112.3298
1.0000,41.0000,97.0000,-114.5254
1.0000,49.0000,1.0000,-88.8331
1.0000,49.0000,9.0000,-97.1502
1.0000,49.0000,17.0000,-100.9236
1.0000,49.0000,25.0000,-103.5970
1.0000,49.0000,33.0000,-104.6841
1.0000,49.0000,41.0000,-106.5505
1.0000,49.0000,49.0000,-112.0570
1.0000,49.0000,57.0000,-108.4638
1.0000,49.0000,65.0000,-107.9640
1.0000,49.0000,73.0000,-107.5638
1.0000,49.0000,81.0000,-109.9107
1.0000,49.0000,89.0000,-108.2104
1.0000,49.0000,97.0000,-110.3240
1.0000,57.0000,1.0000,-89.3200
1.0000,57.0000,9.0000,-94.0399
1.0000,57.0000,17.0000,-100.0533
1.0000,57.0000,25.0000,-100.6066
1.0000,57.0000,33.0000,-101.8533
1.0000,57.0000,41.0000,-102.3466
1.0000,57.0000,49.0000,-105.2466
1.0000,57.0000,57.0000,-106.1533
1.0000,57.0000,65.0000,-107.5533
1.0000,57.0000,73.0000,-106.7799
1.0000,57.0000,81.0000,-108.9866
1.0000,57.0000,89.0000,-106.5733
1.0000,57.0000,97.0000,-107.5599
