38.8581,35.4830,34.8576,12.8097
69.8314,28.9925,84.9196,9.5725
0.1969,31.8962,59.3932,-444.9267
68.9673,46.5919,45.5634,8.0096
1.9728,40.5737,54.4108,-61.0272
46.0727,22.1097,89.8512,13.2753
10.1415,59.3440,24.0177,7.2009
27.5745,75.4368,51.0826,13.5513
7.4841,0.7926,37.8950,-72.8807
72.4542,53.7789,76.8337,7.9446
18.7124,37.5272,31.9802,15.7223
79.1663,72.3081,9.9592,-2.2854
49.9197,99.8235,55.2417,6.6567
54.7676,52.9104,77.6482,9.6630
79.0452,53.1287,33.9326,2.4721
64.4219,61.7670,31.0801,3.5578
32.0544,91.3309,9.1540,-1.0789
78.2983,72.7473,20.4167,0.7448
16.6959,87.9848,8.1449,-1.7849
72.6404,48.9615,36.2821,6.9965
70.7964,64.3212,27.3636,2.0845
75.4554,2.6171,87.4050,-14.8479
74.3269,42.4474,35.5470,2.1174
36.6513,95.3872,94.4625,7.9796
80.7497,14.8902,98.0264,8.0528
88.2334,30.1699,62.4052,4.3972
34.1399,67.9308,80.3529,13.1292
92.9905,14.0492,18.5074,-3.0955
91.2149,64.3309,5.6047,-4.6437
1.7571,28.6701,48.7481,-62.3347
67.0732,82.1797,23.1679,1.3762
11.2016,80.9402,87.9759,2.5387
13.8085,50.9000,40.7746,12.2297
54.7614,5.2298,66.4882,1.6059
94.6496,49.5805,11.9028,-3.2398
45.9443,48.7494,28.2160,7.4136
5.9768,34.1861,41.0207,-1.7474
30.2828,21.4481,10.0872,1.9383
61.8763,91.9334,16.0382,-0.7630
77.2795,63.5144,63.4828,5.5965
76.7098,89.6843,75.6306,4.2368
13.9980,4.4366,17.8754,5.4654
37.3967,42.7113,67.5054,16.8550
59.6639,75.1275,46.0414,6.4143
24.3663,6.5828,29.8468,8.1327
2.7587,99.6517,43.1062,-47.2010
35.3854,65.7917,80.4130,12.3992
96.6226,89.1643,40.2752,-0.8492
18.7360,25.0807,11.6065,10.8777
87.3367,89.7297,78.2310,3.1254
45.4927,44.4803,21.0712,5.3813
67.2298,85.0441,18.2230,0.1689
47.8723,6.2651,48.6710,3.6637
22.2234,64.0650,62.2407,11.1372
90.2483,86.0000,49.2420,0.9643
85.9624,75.9065,39.0804,1.7453
66.4908,54.8240,10.0071,-1.5130
84.8058,59.0961,58.3393,3.4527
76.9318,92.0728,71.6518,2.3735
31.2316,17.1329,46.6204,16.8800
92.2819,32.2145,93.4605,5.5894
