1.0000,1.0000,1.0000,-42.1265
1.0000,1.0000,7.0000,-55.1831
1.0000,1.0000,13.0000,-58.7589
1.0000,1.0000,19.0000,-59.2501
1.0000,1.0000,25.0000,-61.9760
1.0000,1.0000,31.0000,-61.0007
1.0000,1.0000,37.0000,-61.3836
1.0000,1.0000,43.0000,-64.6269
1.0000,1.0000,49.0000,-63.1530
1.0000,1.0000,55.0000,-60.8776
1.0000,1.0000,61.0000,-63.9833
1.0000,1.0000,67.0000,-62.4891
1.0000,1.0000,73.0000,-65.1185
1.0000,1.0000,79.0000,-69.2173
1.0000,1.0000,85.0000,-63.9864
1.0000,1.0000,91.0000,-62.9653
1.0000,1.0000,97.0000,-60.9932
1.0000,7.0000,1.0000,-6.2772
1.0000,7.0000,7.0000,-85.6630
1.0000,7.0000,13.0000,-93.0535
1.0000,7.0000,19.0000,-86.5997
1.0000,7.0000,25.0000,-96.2579
1.0000,7.0000,31.0000,-81.7554
1.0000,7.0000,37.0000,-117.4431
1.0000,7.0000,43.0000,-79.6032
1.0000,7.0000,49.0000,-86.4871
1.0000,7.0000,55.0000,-88.6158
1.0000,7.0000,61.0000,-104.8234
1.0000,7.0000,67.0000,-94.0194
1.0000,7.0000,73.0000,-114.0878
1.0000,7.0000,79.0000,-93.3561
1.0000,7.0000,85.0000,-87.0465
1.0000,7.0000,91.0000,-96.6886
1.0000,7.0000,97.0000,-93.5780
1.0000,13.0000,1.0000,-51.8154
1.0000,13.0000,7.0000,-101.7925
1.0000,13.0000,13.0000,-113.1003
1.0000,13.0000,19.0000,-115.4996
1.0000,13.0000,25.0000,-124.3616
1.0000,13.0000,31.0000,-119.5386
1.0000,13.0000,37.0000,-125.0328
1.0000,13.0000,43.0000,-121.2758
1.0000,13.0000,49.0000,-121.4755
1.0000,13.0000,55.0000,-124.9105
1.0000,13.0000,61.0000,-125.7050
1.0000,13.0000,67.0000,-131.4674
1.0000,13.0000,73.0000,-133.0997
1.0000,13.0000,79.0000,-134.6641
1.0000,13.0000,85.0000,-133.7186
1.0000,13.0000,91.0000,-130.4120
1.0000,13.0000,97.0000,-130.1807
1.0000,19.0000,1.0000,-74.4222
1.0000,19.0000,7.0000,-97.8093
1.0000,19.0000,13.0000,-111.2878
1.0000,19.0000,19.0000,-115.6103
1.0000,19.0000,25.0000,-116.1489
1.0000,19.0000,31.0000,-117.0246
1.0000,19.0000,37.0000,-119.2019
1.0000,19.0000,43.0000,-122.3485
