75.5009,24.9134,1.3643,-8.8645
84.0535,29.9402,52.6060,6.6217
75.3300,92.5741,56.9112,5.6974
4.5454,62.5960,83.8264,-22.6252
92.1123,65.8905,11.7265,-3.0116
61.7200,51.1485,73.3746,8.5913
87.5210,51.8985,64.3080,4.9746
72.7981,66.8518,85.4643,4.9027
1.2770,11.6156,7.1957,-69.4708
70.6264,87.0286,52.1959,2.5049
11.5159,46.7219,55.3424,16.0767
90.9083,25.0362,62.8063,6.3429
49.7352,60.6121,94.9032,12.4232
39.6728,19.8198,97.8446,13.9444
66.2910,39.2368,13.9738,-0.9433
19.6226,3.6539,60.0006,1.8194
17.8334,12.8973,96.5656,15.1518
67.6715,19.3647,0.8183,-11.8409
5.8151,55.1018,49.6690,-5.9027
36.2824,15.2742,93.1282,15.3142
42.9907,11.5125,70.7792,11.8573
83.7725,9.3480,92.6759,1.2781
52.2078,56.3486,57.6164,8.9779
69.5186,26.8098,26.8637,3.1533
39.2933,47.2033,29.2204,8.8824
68.0072,68.5275,75.1379,7.3372
11.6925,84.1056,52.4549,2.6745
33.5260,38.5360,15.2301,6.2480
36.6057,97.4816,18.8844,-1.5597
73.5944,32.9420,40.3752,4.7706
47.4471,37.1474,69.8328,13.6602
30.6181,53.6504,22.9033,9.6466
4.3679,71.7201,68.4439,-21.8016
64.1592,35.1207,72.5200,11.9130
73.4353,0.1203,43.2507,-657.5357
53.3611,38.2265,80.3468,12.3092
43.1585,40.1822,63.4629,15.7045
37.5500,57.9174,78.5774,15.4323
7.7054,36.0312,66.7326,5.3839
3.0938,29.6388,74.5081,-33.8754
3.9039,98.2446,43.2607,-36.3016
50.0597,61.6985,50.4784,7.2753
94.0708,30.0140,7.9738,-4.5158
4.6995,29.6523,35.3130,1.0359
45.5706,18.4993,46.1922,12.5103
31.6487,2.4830,71.0028,-9.2287
56.2339,66.7333,64.9763,9.6730
31.6660,5.8742,74.2276,7.5386
26.5566,15.8740,12.8580,6.1781
43.1192,51.7149,96.4300,11.7922
62.6199,49.9514,44.2993,8.0811
81.6185,94.0868,91.8004,4.5389
23.3510,3.5564,54.3970,0.2577
35.1266,62.1599,55.2748,13.1167
59.6757,16.8820,83.4395,10.5115
22.9831,20.1272,88.6447,18.7623
22.4442,51.3691,79.1200,14.5593
83.4941,41.5098,5.7718,-4.3282
68.9494,39.3449,51.5137,11.3011
16.6972,16.7574,51.2269,20.8820
12.2092,35.1955,32.0792,18.1633
52.4286,51.1247,26.1835,5.0671
84.2345,43.6164,46.9410,6.1061
19.4165,99.7898,65.5233,7.7543
85.0839,53.3594,89.2851,6.4360
74.4613,88.5791,30.5868,0.5526
41.0204,42.3141,53.4953,14.5589
77.0358,1.1025,81.4040,-62.1765
5.5016,63.2843,74.1454,-15.7766
91.7703,31.5306,97.6490,7.6086
76.1363,43.3720,1.8568,-6.7769
94.9390,77.3218,15.4774,-1.8230
67.5642,64.3892,8.4855,-3.4324
35.2498,71.3778,63.1181,12.8603
60.3303,14.6333,49.9050,8.3517
22.4188,0.3349,52.6881,-215.8579
1.6949,47.1767,29.2205,-71.9261
74.1610,29.0935,80.8301,12.1641
76.4750,22.3628,40.5250,5.2399
28.6604,4.6983,28.9650,1.8614
18.5020,28.2098,57.0340,17.6201
51.2644,77.2372,40.5397,6.2768
83.6460,85.1023,52.8991,1.7909
50.3777,58.1382,38.9365,7.3832
81.6426,73.9971,4.9774,-4.6679
65.8312,80.2459,15.8942,0.0437
49.1030,53.2119,24.6285,3.5100
6.5036,16.8848,14.8734,17.8827
41.0644,44.0596,1.1845,-7.9660
28.9239,71.2787,2.1929,-6.6115
90.8173,84.9943,82.1800,1.3094
23.3505,59.3381,69.3409,16.0836
73.5178,39.5242,58.4505,6.8462
29.0594,49.7235,46.4667,13.4478
80.0772,20.3180,34.5616,2.0440
77.6499,2.2191,27.7808,-32.3116
42.1800,11.1150,4.8145,-7.2804
79.4286,70.0548,14.3957,-2.0298
90.8468,34.5113,96.7635,6.8999
15.7208,30.4895,85.9062,20.2297
35.4546,48.5990,12.5078,4.0352
4.1407,90.9466,97.1290,-33.1164
88.5150,18.9752,71.6410,3.8632
53.8096,41.4984,0.8666,-9.9491
40.1613,51.7714,23.7317,7.5863
36.5452,9.1185,72.6428,11.2314
67.7756,77.0748,62.7703,5.7480
10.1300,12.8245,45.0279,21.3839
30.9791,51.6075,27.2477,12.1024
46.5849,21.4639,44.2971,13.7722
77.0401,83.3644,65.4319,2.1554
26.0463,68.1375,69.2024,15.2432
89.9182,33.4850,74.4737,5.5415
74.4811,54.9165,72.0600,4.3805
54.9483,63.8258,77.7758,13.3358
70.9042,0.8303,21.5388,-91.5043
14.8275,12.3244,61.6703,18.0327
62.6009,0.2670,6.0963,-299.8568
59.0280,3.5256,43.6881,-9.2338
41.1124,98.9863,64.3799,2.6153
82.1066,77.5730,49.8109,5.5562
51.7260,79.0695,49.4766,7.1630
61.3816,77.1055,26.8656,3.1000
53.1948,3.2974,35.0327,-11.4221
98.3869,4.8426,34.0792,-12.4056
35.1795,55.2421,47.0376,16.9311
29.8197,95.0200,62.7943,7.5057
8.4538,79.1175,17.8875,-6.4385
35.0020,12.0080,89.8275,13.0330
33.2894,20.3823,13.0655,4.9316
20.8724,11.5794,16.8403,8.9463
17.1042,23.4972,11.3507,10.3242
66.2600,16.0882,3.2821,-7.6876
62.6317,79.2074,27.1053,2.6773
35.2673,57.3057,31.5551,9.3814
38.1562,95.4707,46.9670,3.5533
63.0912,23.2895,38.3149,6.2161
98.6338,48.7398,89.5068,3.6221
8.7059,81.9947,48.7167,-4.5249
43.9959,6.9841,44.7072,5.6705
8.2096,48.6774,94.4091,4.2270
94.5027,56.9394,88.3290,4.9371
26.9346,41.1871,72.2294,15.6305
85.7695,42.8905,97.1274,7.7890
42.0842,54.6135,75.1814,12.6092
74.8153,21.3032,25.8076,2.9999
70.5871,15.9700,50.9729,5.8474
8.2961,97.9420,44.8444,-9.9043
79.6915,72.2683,30.2679,-0.0853
36.0836,7.0312,92.8795,13.4309
7.8194,26.2452,83.4791,13.4883
48.2113,55.8998,47.8659,11.9849
98.5267,93.6486,13.7797,-1.9959
34.3788,1.0440,30.7658,-62.3783
74.1196,19.6445,73.9330,4.9050
1.8797,53.4523,18.2642,-61.3037
83.8408,30.6632,63.3259,4.9547
42.5035,61.3971,80.0568,11.3182
81.3385,17.2766,70.3680,3.9943
89.9007,24.0209,6.5933,-5.3081
74.0483,75.9376,81.4329,4.8351
91.3444,5.2536,91.3323,-2.4298
46.1619,9.7753,51.4329,9.9455
8.6898,59.4443,42.6165,7.8325
57.1062,82.3950,5.6780,-2.8726
97.5515,85.3702,51.8912,1.7900
17.1759,69.2879,67.6779,9.3098
51.7583,20.5586,13.3335,-0.4543
66.4832,67.8795,98.7180,9.9860
47.3477,35.8262,8.5917,-0.8945
31.7613,99.9673,92.4932,2.8339
93.1392,31.6502,48.3942,2.3425
64.9020,78.0878,37.5086,4.5893
52.1606,41.5343,82.5503,9.8334
22.7327,97.7837,91.4685,9.7633
47.0816,34.4430,70.5266,15.3027
7.6539,38.4576,70.4278,9.0124
23.2898,67.0017,60.1256,14.8644
21.7026,16.3466,40.4281,17.8689
57.7145,37.3354,80.6009,12.9406
34.1211,30.5273,9.3558,1.6117
41.4913,41.5830,52.7386,11.0237
4.9088,85.7971,81.8329,-25.6611
42.0969,37.4159,55.2989,14.3023
60.4801,29.1318,16.9594,1.4146
53.4287,24.8930,48.1474,9.2946
69.1001,9.3290,37.7114,0.1300
84.5239,84.8765,11.6308,-1.8982
47.1062,99.5951,88.6572,3.9392
67.2265,83.4694,55.3005,5.2019
87.2452,37.9461,28.2528,0.3774
40.6952,95.5600,6.5701,-2.3943
37.9203,54.3778,72.6763,12.4369
57.2625,65.9667,39.6186,6.2965
90.9267,17.5462,7.1899,-5.9890
24.5184,75.6639,94.1216,16.2480
71.2738,82.9556,42.2296,4.1447
14.3922,93.5149,85.8616,1.8334
57.7240,12.7810,42.2871,5.4875
76.0066,92.6075,85.0395,4.2112
41.9118,29.9717,25.2915,8.8747
75.1105,15.4512,38.6794,2.1012
10.0008,65.2130,45.0089,5.8304
17.0103,88.7297,98.2541,4.5390
58.1762,98.3685,93.2920,4.7292
59.5129,87.4883,3.0749,-5.1978
12.4047,88.5476,8.8917,-4.2087
91.9378,92.9156,34.1907,-0.9262
77.0131,6.6349,85.0643,1.2088
17.7865,20.0726,67.1274,21.3630
76.6112,12.1879,67.6374,5.8026
29.6439,31.3437,33.5228,14.8013
93.9420,68.4054,29.5907,-1.1832
89.1653,70.7533,76.9810,5.2991
65.6456,61.8774,33.9870,5.5112
79.9738,97.1028,14.9037,-2.5826
54.3803,3.9968,66.5983,-2.9464
61.5411,54.1939,95.6067,11.4666
62.7889,95.0570,87.4683,7.1348
2.1581,43.0179,38.5025,-53.4187
9.3813,29.3455,68.7934,19.0483
90.1138,30.6856,46.5641,4.9563
14.5784,0.7865,41.3900,-75.6487
60.3621,2.2707,46.4770,-19.8974
17.8837,81.5925,62.2122,6.9791
13.9012,67.8818,26.0587,6.6611
51.2971,27.3897,73.6003,11.3194
18.4741,7.4824,65.7869,16.5390
96.6201,51.6332,58.3191,3.3235
61.5840,67.7502,40.6609,5.4651
37.5362,85.5733,54.6308,8.1038
40.1572,85.4874,79.8153,7.2874
82.7525,88.6076,55.6623,0.6886
92.3129,42.1821,41.4525,4.1163
0.5084,22.2203,95.4033,-213.3789
69.8468,27.6452,67.5406,8.6432
85.2518,82.2271,95.3795,4.7810
49.5813,87.8999,23.7122,3.1171
20.7417,51.6898,26.6081,13.3224
37.1890,12.5489,60.7007,13.2770
97.5075,89.2087,92.6849,4.0615
66.1753,19.5809,62.2087,8.8601
32.5667,36.5929,81.2768,18.8015
26.6709,60.9145,31.9775,10.2100
48.5339,61.7438,14.8929,0.7964
1.7833,85.2915,65.0771,-66.7567
44.5919,60.7163,20.9416,3.3050
47.9523,38.3591,49.2980,11.2928
57.0359,5.9847,26.4821,-4.3851
90.6966,54.5236,8.5325,-3.3457
26.3150,18.6331,32.6449,15.5142
68.0557,87.3994,9.8526,-2.2636
97.7081,41.9222,33.0402,2.0617
71.0924,14.2913,17.6128,-2.1743
60.0413,7.3472,2.7958,-13.4842
60.1583,68.0767,68.9331,6.0196
44.1975,72.7716,61.0518,11.3472
32.7242,98.7093,7.7170,-2.0064
47.8833,77.0606,76.7117,13.2221
33.6680,28.0122,37.6481,12.5020
6.4389,98.1352,69.9525,-14.8287
26.2046,39.5883,97.5735,22.6632
19.0813,9.5178,91.8089,16.4171
98.1187,31.6733,39.7215,2.7825
81.1567,8.2699,57.8973,1.0226
26.2465,53.3695,9.3353,1.9323
65.4615,13.7656,79.4966,5.4361
72.0179,13.6734,6.0405,-6.7628
55.1916,89.0391,77.4316,8.7516
68.6820,7.7174,72.9962,-0.5116
34.1031,60.8615,97.3239,13.3196
60.6367,13.1569,27.2150,3.6730
56.9787,51.1909,2.8610,-5.2248
60.2241,28.6507,13.9805,-0.8778
24.9048,11.5117,50.5857,16.0262
64.6562,61.9093,30.8421,3.4899
45.5781,87.6501,81.5615,6.8031
94.2515,63.7839,2.8664,-5.9957
66.7322,95.2545,76.0529,7.7970
93.8941,85.2044,25.5328,-1.1794
50.1065,74.0817,13.8761,0.1540
32.0960,2.0888,80.4390,-15.7887
32.3913,49.0586,23.7738,7.9874
27.6173,11.8292,33.6938,13.2494
84.1492,21.0036,67.6862,7.5272
99.0039,83.5593,19.7873,-1.9877
10.5519,48.0390,2.5254,-3.0737
95.6940,18.3092,81.6627,2.0174
1.6483,10.6654,75.8120,-49.3338
14.5265,95.9498,49.0732,7.8326
69.8750,61.1670,1.3753,-7.1915
87.7902,10.4803,74.4730,2.6207
1.9538,74.1794,35.8111,-60.6614
36.8721,71.9960,4.6793,-4.1336
19.6202,73.3573,25.3308,8.5520
